name,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,is_Bug,version
com.ichi2.anki.FieldEditLine,26,0,0,34,84,177,3,32,17,0.6571,476,1.0000,1,0.0000,0.1479,0,0,17.0385,0,2.15
com.ichi2.compat.Compat,8,0,0,17,8,28,15,2,8,1.1429,10,0.0000,0,0.0000,0.3281,0,0,0.0000,0,2.15
com.ichi2.libanki.sync.Tls12SocketFactory,12,0,0,10,44,8,1,9,8,0.3636,221,1.0000,0,0.0000,0.2841,0,0,17.2500,0,2.15
com.ichi2.libanki.Storage,19,0,0,29,97,163,6,24,9,0.9259,1118,0.6667,0,0.0000,0.1722,0,0,57.6842,0,2.15
com.ichi2.themes.StyledProgressDialog,9,0,0,9,23,36,1,8,8,2.0000,81,0.0000,0,0.0000,0.3519,0,0,8.0000,0,2.15
com.ichi2.anki.dialogs.tags.b,2,0,0,3,4,0,1,3,2,0.0000,15,0.0000,1,0.0000,0.6250,0,0,6.0000,0,2.15
com.ichi2.anki.dialogs.tags.a,2,0,0,3,4,0,1,3,2,0.0000,14,0.0000,1,0.0000,0.6667,0,0,5.5000,0,2.15
com.ichi2.anki.dialogs.tags.d,2,0,0,3,4,0,1,3,2,0.0000,15,0.0000,1,0.0000,0.6250,0,0,6.0000,0,2.15
com.ichi2.anki.dialogs.tags.c,2,0,0,3,4,0,1,3,2,0.0000,14,0.0000,1,0.0000,0.6667,0,0,5.5000,0,2.15
com.ichi2.anki.dialogs.tags.f,3,0,0,3,5,3,1,3,1,1.0000,20,0.0000,1,0.0000,0.6250,0,0,5.3333,0,2.15
com.ichi2.anki.dialogs.tags.e,2,0,0,4,4,0,1,4,2,0.0000,20,0.0000,1,0.0000,0.6250,0,0,8.0000,0,2.15
com.ichi2.anki.dialogs.tags.h,2,0,0,4,4,0,0,4,2,0.0000,15,0.0000,0,0.0000,0.6250,0,0,6.0000,0,2.15
com.ichi2.anki.dialogs.tags.g,2,0,0,4,4,0,1,4,2,0.0000,15,0.0000,1,0.0000,0.6250,0,0,6.0000,0,2.15
com.ichi2.anki.dialogs.tags.i,9,0,0,7,18,34,1,7,9,0.8750,52,0.0000,1,0.0000,0.2500,0,0,4.6667,0,2.15
com.ichi2.async.ProgressSender,1,0,0,5,1,0,5,0,1,2.0000,1,0.0000,0,0.0000,1.0000,0,0,0.0000,0,2.15
com.ichi2.utils.DeckComparator,11,0,0,9,21,55,1,8,10,1.0000,64,0.0000,1,0.0000,0.2375,0,0,4.7273,0,2.15
com.ichi2.utils.MethodLogger,4,0,0,2,14,6,0,2,2,2.0000,100,0.0000,0,0.0000,0.3750,0,0,24.0000,0,2.15
com.ichi2.ui.SeekBarPreference,12,0,0,17,55,6,1,16,6,0.8042,505,1.0000,0,0.0000,0.2083,0,0,40.0000,0,2.15
com.ichi2.libanki.Card,84,0,0,45,162,2928,24,24,82,0.9006,1451,0.8929,2,0.0000,0.1398,0,0,15.9405,0,2.15
com.ichi2.libanki.Deck,7,0,0,33,11,21,32,1,7,2.0000,45,0.0000,0,0.0000,0.4286,0,0,5.4286,0,2.15
com.ichi2.anki.api.R,1,0,0,0,2,0,0,0,0,2.0000,4,0.0000,0,0.0000,1.0000,0,0,3.0000,0,2.15
com.ichi2.anki.stats.OverviewStatsBuilder,9,0,0,14,52,0,0,14,2,0.9231,1360,1.0000,1,0.0000,0.2333,0,0,148.6667,0,2.15
com.ichi2.anki.api.BuildConfig,1,0,0,0,2,0,0,0,1,2.0000,7,0.0000,0,0.0000,1.0000,0,0,3.0000,0,2.15
com.ichi2.utils.Triple,1,0,0,0,2,0,0,0,1,2.0000,16,0.0000,0,0.0000,1.0000,0,0,12.0000,0,2.15
com.ichi2.utils.BitmapUtil,3,0,0,10,21,3,1,9,3,2.0000,185,0.0000,0,0.0000,0.3333,0,0,60.6667,0,2.15
com.ichi2.anki.exception.ManuallyReportedException,1,0,0,1,2,0,1,0,1,2.0000,5,0.0000,0,0.0000,1.0000,0,0,4.0000,0,2.15
com.ichi2.libanki.Finder,36,0,0,24,167,438,1,24,14,0.8000,3111,1.0000,1,0.0000,0.1755,0,0,85.3056,0,2.15
com.ichi2.libanki.template.Replacement,7,0,0,5,31,1,1,5,6,0.3889,228,1.0000,0,0.0000,0.2857,0,0,31.1429,0,2.15
com.ichi2.anki.cardviewer.TypedAnswer,3,0,0,3,11,1,1,2,2,0.5000,46,1.0000,0,0.0000,0.5000,0,0,13.6667,0,2.15
com.ichi2.anki.dialogs.DeckPickerConfirmDeleteDeckDialog,7,0,0,16,31,21,3,16,5,2.0000,91,0.0000,0,0.0000,0.4571,0,0,12.0000,0,2.15
com.ichi2.anki.dialogs.WhiteBoardWidthDialog,7,0,0,17,36,5,2,16,4,0.7000,162,0.6000,1,0.0000,0.2679,0,0,21.4286,0,2.15
com.ichi2.preferences.NumberRangePreference,13,0,1,12,34,28,3,9,5,0.3750,208,1.0000,0,0.0000,0.3462,0,0,14.8462,0,2.15
com.ichi2.anki.dialogs.SimpleMessageDialog,9,0,0,17,30,36,3,15,8,2.0000,106,0.0000,0,0.0000,0.3148,0,0,10.7778,0,2.15
com.ichi2.anki.debug.DatabaseLock,2,0,0,7,9,1,1,6,2,2.0000,18,0.0000,0,0.0000,0.5000,0,0,8.0000,0,2.15
com.ichi2.anki.cardviewer.MissingImageHandler,5,0,0,6,14,0,1,5,5,0.6875,125,0.7500,0,0.0000,0.4000,0,0,23.2000,0,2.15
com.ichi2.anki.multimediacard.glosbe.json.Meaning,5,0,0,1,6,6,1,0,5,0.7500,24,1.0000,0,0.0000,0.7000,0,0,3.4000,0,2.15
com.ichi2.ui.ActionBarOverflow,9,0,0,6,25,30,2,5,3,0.8333,273,1.0000,0,0.0000,0.2000,0,0,28.6667,0,2.15
com.ichi2.anki.multimediacard.language.a,10,0,0,7,19,45,1,6,8,1.0000,53,0.0000,1,0.0000,0.2698,0,0,4.2000,0,2.15
com.ichi2.libanki.template.ParsedNode,9,0,6,21,44,34,9,17,6,1.0625,313,0.2500,0,0.0000,0.2361,0,0,33.3333,0,2.15
com.ichi2.anki.CardBrowser,191,0,0,155,526,16675,18,151,35,0.9387,4664,0.8519,4,0.0000,0.0513,0,0,23.1361,0,2.15
com.ichi2.ui.ButtonItemAdapter,12,0,0,14,25,32,1,13,9,0.7576,95,1.0000,0,0.0000,0.2000,0,0,6.6667,0,2.15
com.ichi2.anki.noteeditor.FieldState,9,0,0,19,55,12,1,19,3,0.5625,432,1.0000,1,0.0000,0.2540,0,0,46.7778,0,2.15
com.ichi2.anki.multimediacard.fields.TextField,18,0,0,7,21,139,3,4,18,0.9216,73,0.6667,0,0.0000,0.3000,0,0,2.8889,0,2.15
com.ichi2.anki.contextmenu.CardBrowserContextMenu,5,0,0,4,7,10,2,2,2,1.2500,22,0.0000,0,0.0000,0.6000,0,0,3.2000,0,2.15
com.ichi2.anki.reviewer.ReviewerCustomFonts,8,0,0,8,31,26,2,6,2,0.8571,251,1.0000,0,0.0000,0.5000,0,0,29.7500,0,2.15
com.ichi2.anki.api.NoteInfo,7,0,0,4,16,7,1,3,5,0.4444,95,1.0000,0,0.0000,0.2619,0,0,12.1429,0,2.15
com.ichi2.utils.MapUtil,2,0,0,2,10,1,2,0,2,2.0000,26,0.0000,0,0.0000,0.5000,0,0,12.0000,0,2.15
com.ichi2.preferences.StepsPreference,9,0,0,12,37,24,0,12,5,0.6250,227,1.0000,0,0.0000,0.2857,0,0,24.1111,0,2.15
com.ichi2.anki.multimediacard.AudioPlayer,11,0,0,5,23,31,2,4,8,0.6333,99,1.0000,0,0.0000,0.3636,0,0,7.7273,0,2.15
com.ichi2.anki.exception.ConfirmModSchemaException,2,0,0,12,4,1,11,1,2,2.0000,9,1.0000,0,0.0000,1.0000,0,0,3.0000,0,2.15
com.ichi2.anki.exception.ImportExportException,1,0,0,5,2,0,5,0,1,2.0000,5,0.0000,0,0.0000,1.0000,0,0,4.0000,0,2.15
com.ichi2.anki.dialogs.CreateDeckDialog,15,0,0,25,61,35,4,22,12,0.6905,402,0.8889,1,0.0000,0.2067,0,0,25.2000,0,2.15
com.ichi2.anki.dialogs.MediaCheckDialog,19,0,0,20,58,171,6,19,14,1.0556,520,0.0000,0,0.0000,0.3308,0,0,26.2632,0,2.15
com.ichi2.utils.MaxExecFunction,3,0,0,1,7,1,1,0,3,0.2500,55,1.0000,0,0.0000,0.5000,0,0,16.0000,0,2.15
com.ichi2.anki.IntentHandler,18,0,0,23,65,153,4,23,6,2.0000,358,0.0000,0,0.0000,0.4778,0,0,18.8889,0,2.15
com.ichi2.libanki.importer.python.CsvReaderIterator,9,0,0,10,21,4,1,10,5,0.6406,544,1.0000,1,0.0000,0.3611,0,0,58.5556,0,2.15
com.ichi2.anki.provider.a,2,0,0,3,4,0,1,3,2,0.0000,25,0.0000,2,0.0000,0.6250,0,0,10.0000,0,2.15
com.ichi2.anki.NoteEditor,173,0,0,170,610,13760,23,170,35,0.9662,5155,0.5769,6,0.0000,0.0478,0,0,28.4971,0,2.15
com.ichi2.utils.WebViewDebugging,5,0,0,5,9,8,3,2,4,0.7500,23,1.0000,0,0.0000,0.2500,0,0,3.4000,0,2.15
com.ichi2.anki.a0,2,0,0,1,4,0,1,1,2,0.0000,13,0.0000,1,0.0000,0.7500,0,0,5.0000,0,2.15
com.ichi2.anki.a1,3,0,0,3,5,3,1,3,1,1.0000,16,0.0000,1,0.0000,0.6667,0,0,4.0000,0,2.15
com.ichi2.ui.a,3,0,0,3,5,3,1,3,1,1.0000,16,0.0000,1,0.0000,0.7500,0,0,4.0000,0,2.15
com.ichi2.ui.b,3,0,0,1,5,3,1,1,1,1.0000,14,0.0000,1,0.0000,1.0000,0,0,3.3333,0,2.15
com.ichi2.ui.c,3,0,0,1,5,3,1,1,1,1.0000,14,0.0000,1,0.0000,1.0000,0,0,3.3333,0,2.15
com.ichi2.ui.d,2,0,0,4,4,0,1,4,2,0.0000,20,0.0000,1,0.0000,0.6250,0,0,8.0000,0,2.15
com.ichi2.ui.e,10,0,0,7,19,45,1,6,8,1.0000,53,0.0000,1,0.0000,0.2698,0,0,4.2000,0,2.15
com.ichi2.utils.UiUtil,3,0,0,5,9,3,1,4,3,2.0000,40,0.0000,0,0.0000,0.4444,0,0,12.3333,0,2.15
com.ichi2.anki.a2,3,0,0,3,5,3,0,3,1,1.0000,16,0.0000,1,0.0000,0.7500,0,0,4.0000,0,2.15
com.ichi2.anki.a3,3,0,0,3,6,1,1,3,3,0.5000,20,0.0000,1,0.0000,0.5000,0,0,5.3333,0,2.15
com.ichi2.anki.a4,2,0,0,5,4,0,1,5,2,0.0000,21,0.0000,1,0.0000,0.6000,0,0,8.5000,0,2.15
com.ichi2.anki.a5,2,0,0,3,4,0,1,3,2,0.0000,14,0.0000,1,0.0000,0.6667,0,0,5.5000,0,2.15
com.ichi2.anki.a6,2,0,0,4,4,0,1,4,2,0.0000,21,0.0000,1,0.0000,0.6000,0,0,8.5000,0,2.15
com.ichi2.anki.a7,2,0,0,1,4,0,0,1,2,0.0000,13,0.0000,0,0.0000,0.7500,0,0,5.0000,0,2.15
com.ichi2.anki.b0,2,0,0,1,4,0,0,1,2,0.0000,13,0.0000,0,0.0000,0.7500,0,0,5.0000,0,2.15
com.ichi2.anki.b1,2,0,0,4,4,0,0,4,2,0.0000,14,0.0000,1,0.0000,0.6667,0,0,5.5000,0,2.15
com.ichi2.anki.b2,2,0,0,2,4,0,0,2,2,0.0000,19,0.0000,1,0.0000,0.6667,0,0,7.5000,0,2.15
com.ichi2.libanki.sync.UnifiedTrustManager,5,0,0,2,16,2,1,1,4,0.5833,94,1.0000,0,0.0000,0.5500,0,0,17.2000,0,2.15
com.ichi2.anki.b3,2,0,0,4,4,0,1,4,2,0.0000,15,0.0000,1,0.0000,0.6250,0,0,6.0000,0,2.15
com.ichi2.anki.b4,2,0,0,5,4,0,1,5,2,0.0000,33,0.0000,1,0.0000,0.5714,0,0,13.5000,0,2.15
com.ichi2.anki.b5,2,0,0,2,4,0,1,2,2,0.0000,19,0.0000,1,0.0000,0.6667,0,0,7.5000,0,2.15
com.ichi2.anki.b6,2,0,0,3,4,0,1,3,2,0.0000,14,0.0000,1,0.0000,0.6667,0,0,5.5000,0,2.15
com.ichi2.anki.b7,2,0,0,1,4,0,0,1,2,0.0000,19,0.0000,0,0.0000,0.6667,0,0,7.5000,0,2.15
com.ichi2.anki.analytics.UsageAnalytics,24,0,0,38,86,220,15,26,14,0.7826,450,0.8333,0,0.0000,0.0966,0,0,17.5000,0,2.15
com.ichi2.anki.Previewer,26,0,0,27,93,197,1,26,6,0.7886,562,1.0000,0,0.0000,0.1346,0,0,20.3462,0,2.15
com.ichi2.libanki.Media,50,0,0,33,207,597,14,21,38,0.8141,2408,0.8889,2,0.0000,0.1378,0,0,46.9800,0,2.15
com.ichi2.utils.ExceptionUtil,3,0,0,2,11,3,2,0,3,2.0000,63,0.0000,0,0.0000,0.4444,0,0,20.0000,0,2.15
com.ichi2.async.CollectionLoader,6,0,0,12,23,13,1,11,1,0.4000,87,1.0000,0,0.0000,0.3095,0,0,13.1667,0,2.15
com.ichi2.utils.VersionUtils,5,0,0,16,20,10,8,8,5,2.0000,145,0.0000,0,0.0000,0.2000,0,0,28.0000,0,2.15
com.ichi2.ui.RtlCompliantActionProvider,6,0,0,14,22,11,1,14,4,0.7000,103,1.0000,0,0.0000,0.5000,0,0,15.8333,0,2.15
com.ichi2.anki.Info,18,0,0,40,97,147,4,40,7,1.0147,651,0.2500,0,0.0000,0.3750,0,0,34.9444,0,2.15
com.ichi2.libanki.backend.model.SchedTimingTodayProto,3,0,0,3,6,0,1,2,3,0.0000,18,1.0000,0,0.0000,0.6667,0,0,4.6667,0,2.15
com.ichi2.libanki.stats.AdvancedStatistics,6,0,0,21,60,1,1,20,2,1.1379,848,1.0000,0,0.0000,0.3095,0,0,135.5000,0,2.15
com.ichi2.utils.DatabaseChangeDecorator,46,0,0,10,91,0,1,9,41,0.5111,345,1.0000,0,0.0000,0.1426,0,0,6.4565,0,2.15
com.ichi2.anki.reviewer.ActionButtonStatus,10,0,0,10,37,0,2,8,9,0.8889,352,0.3333,1,0.0000,0.2833,0,0,33.6000,0,2.15
com.ichi2.anki.reviewer.ActionButtons,7,0,0,8,18,0,1,7,5,0.7917,93,0.5000,1,0.0000,0.3714,0,0,11.7143,0,2.15
com.ichi2.libanki.backend.JavaDroidBackend,10,0,0,8,14,45,1,7,10,2.0000,36,0.0000,0,0.0000,0.3000,0,0,2.6000,0,2.15
com.ichi2.anki.multimediacard.fields.BasicAudioRecordingFieldController,8,0,0,12,22,14,2,11,7,0.6429,97,1.0000,1,0.0000,0.2917,0,0,10.8750,0,2.15
com.ichi2.libanki.importer.python.CsvSniffer,12,0,0,10,73,64,2,9,2,0.8182,1141,1.0000,0,0.0000,0.2604,0,0,94.0000,0,2.15
com.ichi2.libanki.Consts,2,0,0,5,4,1,5,0,1,1.9833,69,0.0000,0,0.0000,1.0000,0,0,3.5000,0,2.15
com.ichi2.libanki.sync.HttpSyncer,20,0,3,33,122,158,4,30,10,0.8421,1264,0.6154,2,0.0000,0.2164,0,0,61.5500,0,2.15
com.ichi2.anki.dialogs.DeckPickerNoSpaceToDowngradeDialog,8,0,0,16,24,24,2,16,5,0.5000,86,1.0000,0,0.0000,0.3542,0,0,9.5000,0,2.15
com.ichi2.anki.dialogs.DeckPickerNoSpaceLeftDialog,8,0,0,18,23,28,3,18,6,2.0000,73,0.0000,0,0.0000,0.3750,0,0,8.1250,0,2.15
com.ichi2.async.Connection,25,0,0,45,112,254,11,39,12,0.8519,1453,0.8889,1,0.0000,0.1309,0,0,56.7600,0,2.15
com.ichi2.compat.customtabs.CustomTabsHelper,5,0,0,12,32,10,2,10,3,1.2143,241,0.4286,0,0.0000,0.4000,0,0,45.8000,0,2.15
com.ichi2.libanki.exception.NoSuchDeckException,2,0,0,1,3,0,1,0,2,0.0000,12,1.0000,0,0.0000,0.7500,0,0,4.5000,0,2.15
com.ichi2.anim.ActivityTransitionAnimation,4,0,0,12,12,6,5,7,3,2.0000,122,0.0000,0,0.0000,0.3750,0,0,29.5000,0,2.15
com.ichi2.anki.dialogs.AsyncDialogFragment,5,0,6,15,9,10,9,6,4,2.0000,23,0.0000,0,0.0000,1.0000,0,0,3.6000,0,2.15
com.ichi2.libanki.g0,3,0,0,4,5,3,1,4,1,1.0000,16,0.0000,1,0.0000,0.6667,0,0,4.0000,0,2.15
com.ichi2.libanki.f0,3,0,0,4,5,3,1,4,1,1.0000,16,0.0000,1,0.0000,0.6667,0,0,4.0000,0,2.15
com.ichi2.anki.dialogs.RecursivePictureMenu,7,0,0,19,40,21,2,18,5,2.0000,143,0.0000,0,0.0000,0.2321,0,0,19.4286,0,2.15
com.ichi2.anki.multimediacard.fields.BasicTextFieldController,26,0,0,40,89,247,6,39,12,0.8880,638,1.0000,0,0.0000,0.2063,0,0,23.3462,0,2.15
com.ichi2.async.TaskListenerWithContext,9,0,1,2,12,16,1,1,8,0.5000,63,1.0000,0,0.0000,0.8889,0,0,5.8889,0,2.15
com.ichi2.anki.ModelBrowser,43,0,0,62,160,775,8,62,16,0.8365,1099,0.8667,2,0.0000,0.1354,0,0,24.2093,0,2.15
com.ichi2.libanki.i0,3,0,0,1,5,3,1,1,1,1.0000,15,0.0000,1,0.0000,0.7500,0,0,3.6667,0,2.15
com.ichi2.libanki.template.TemplateFilters,7,0,0,7,45,19,1,6,3,1.0000,553,0.3333,0,0.0000,0.3333,0,0,77.5714,0,2.15
com.ichi2.libanki.h0,3,0,0,4,5,3,1,4,1,1.0000,16,0.0000,1,0.0000,0.6667,0,0,4.0000,0,2.15
com.ichi2.anki.stats.ChartBuilder,12,0,0,26,101,0,0,26,5,0.7990,1762,0.9474,2,0.0000,0.2955,0,0,144.2500,0,2.15
com.ichi2.anki.analytics.a,3,0,0,3,5,3,1,3,1,1.0000,16,0.0000,1,0.0000,0.6667,0,0,4.0000,0,2.15
com.ichi2.anki.analytics.b,3,0,0,1,5,3,1,1,1,1.0000,16,0.0000,1,0.0000,0.6667,0,0,4.0000,0,2.15
com.ichi2.anki.o0,2,0,0,3,4,0,1,3,2,0.0000,14,0.0000,1,0.0000,0.6667,0,0,5.5000,0,2.15
com.ichi2.anki.o1,2,0,0,3,4,0,1,3,2,0.0000,15,0.0000,1,0.0000,0.6667,0,0,6.0000,0,2.15
com.ichi2.anki.multimediacard.glosbe.json.Phrase,5,0,0,2,6,6,2,0,5,0.7500,24,1.0000,0,0.0000,0.7000,0,0,3.4000,0,2.15
com.ichi2.anki.o2,2,0,0,2,4,0,1,2,2,0.0000,13,0.0000,1,0.0000,0.7500,0,0,5.0000,0,2.15
com.ichi2.anki.o3,2,0,0,6,4,0,1,6,2,0.0000,28,0.0000,1,0.0000,0.5714,0,0,11.5000,0,2.15
com.ichi2.anki.o4,2,0,0,4,4,0,1,4,2,0.0000,15,0.0000,1,0.0000,0.6250,0,0,6.0000,0,2.15
